BuildingAge,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),Has_Steam,Has_Gas,Has_Electricity,GFA_Education,GFA_Logistique_Stockage,GFA_Services_Publics_Industrie,GFA_Bureau_Finance,GFA_Commerce_Retail,GFA_Culture_Loisirs_Culte,GFA_Sante,GFA_Commerce_Alimentaire,GFA_Autre,GFA_Hotellerie_Logement,Nbhd_BALLARD,Nbhd_CENTRAL,Nbhd_DELRIDGE,Nbhd_DOWNTOWN,Nbhd_EAST,Nbhd_GREATER DUWAMISH,Nbhd_LAKE UNION,Nbhd_MAGNOLIA / QUEEN ANNE,Nbhd_NORTH,Nbhd_NORTHEAST,Nbhd_NORTHWEST,Nbhd_SOUTHEAST,Nbhd_SOUTHWEST
56,1.0,3,48510,65434,17880184.0,0,1,1,0.0,0.0,0.0,65434.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,1.0,3,36093,56986,1997181.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91064.0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,1.0,2,0,22220,778355.8125,0,1,1,0.0,0.0,0.0,0.0,0.0,22220.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,1.0,1,0,44700,2042771.0,0,1,1,0.0,10095.0,0.0,23751.0,0.0,0.0,0.0,0.0,14024.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,1.0,1,0,44100,1618916.375,0,0,1,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,1.0,1,0,27800,1224186.25,0,1,1,0.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,1.0,1,0,46340,2564004.0,0,0,1,0.0,46340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,3.0,1,0,22800,2222097.5,0,1,1,0.0,0.0,22800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,1.0,3,0,38460,1950713.25,0,1,1,0.0,0.0,0.0,38460.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,1.0,2,0,21022,945245.625,0,1,1,0.0,0.0,0.0,0.0,0.0,21022.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1.0,1,0,48001,2143650.75,0,1,1,0.0,48001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1.0,1,0,26380,509124.0,0,1,1,0.0,23620.0,0.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1.0,1,0,37351,2559461.75,0,1,1,0.0,29551.0,0.0,9569.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,1.0,1,0,30375,345866.6875,0,0,1,0.0,30375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1.0,1,0,30004,369291.5,0,0,1,0.0,24280.0,0.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,1.0,3,0,39971,10960107.0,0,1,1,0.0,0.0,0.0,644.0,3142.0,0.0,0.0,0.0,36185.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,1.0,2,0,33589,509836.1875,0,1,1,0.0,0.0,0.0,0.0,0.0,33589.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,1.0,3,0,43500,3220635.25,0,1,1,0.0,0.0,0.0,43495.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,1.0,2,0,28492,1896298.875,0,1,1,0.0,0.0,0.0,28492.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,1.0,3,0,22325,1401315.875,0,0,1,0.0,0.0,0.0,18000.0,0.0,0.0,1800.0,0.0,1000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,1.0,3,0,22719,1358519.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22719.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,1.0,2,22000,22588,7251589.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,69000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,1.0,2,0,147545,6787070.0,0,1,1,0.0,0.0,0.0,0.0,147545.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,1.0,2,0,21462,1114384.625,0,0,1,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,25778.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,1.0,2,0,28072,1362523.0,0,1,1,0.0,0.0,0.0,0.0,0.0,23835.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,1.0,2,0,31020,4970047.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31020.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,1.0,2,0,21600,1636649.125,0,1,1,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,0.0,0.0,7200.0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,1.0,5,13320,48505,4322873.0,0,1,1,0.0,0.0,0.0,41540.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,1.0,3,0,64630,1408291.375,0,0,1,0.0,0.0,0.0,64630.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,1.0,2,0,20920,1042108.5,0,1,1,0.0,0.0,0.0,0.0,0.0,20920.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,1.0,2,0,22128,608359.6875,0,1,1,0.0,0.0,0.0,0.0,0.0,22128.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1.0,1,0,48139,859236.625,0,1,1,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,1.0,2,0,21364,965651.125,0,1,1,6000.0,0.0,0.0,0.0,0.0,15364.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1.0,2,0,28923,439311.9063,0,1,1,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,1.0,3,0,21600,323739.4063,0,1,1,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,1.0,1,0,25735,1169394.875,0,1,1,0.0,0.0,0.0,0.0,25691.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1.0,2,0,25862,4801472.0,0,1,1,0.0,0.0,0.0,0.0,25562.0,0.0,0.0,0.0,300.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,1.0,2,0,49965,3377209.75,0,1,1,0.0,0.0,0.0,0.0,47465.0,0.0,0.0,0.0,2500.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,1.0,2,0,20028,511797.4063,1,0,1,0.0,0.0,0.0,20028.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,1.0,7,0,23622,552007.5,0,1,1,0.0,0.0,0.0,26195.0,0.0,0.0,0.0,2285.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,1.0,3,0,23563,883197.6875,0,0,1,0.0,0.0,0.0,20183.0,0.0,0.0,0.0,3380.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,1.0,3,0,28600,1062722.625,0,1,1,0.0,0.0,0.0,12000.0,11000.0,0.0,0.0,3000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,1.0,2,12379,26160,2186018.5,0,0,1,0.0,12379.0,0.0,10611.0,15549.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,1.0,5,0,26840,1989287.0,0,0,1,0.0,0.0,0.0,29040.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
110,1.0,2,0,46800,1245187.5,0,0,1,0.0,0.0,0.0,10781.0,36019.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,1.0,3,26640,37350,2067352.5,0,1,1,0.0,26640.0,0.0,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
108,1.0,3,0,28800,1345025.75,0,1,1,0.0,6200.0,0.0,21600.0,0.0,0.0,0.0,0.0,7200.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,1.0,3,4968,28584,1696978.75,0,1,1,0.0,4968.0,0.0,26556.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,1.0,2,0,26270,1560461.75,0,1,1,0.0,0.0,0.0,0.0,26270.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,1.0,3,7820,49800,2385395.0,0,0,1,0.0,7820.0,0.0,49800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,1.0,2,6080,22616,418348.5,0,0,1,0.0,6080.0,0.0,7760.0,0.0,0.0,0.0,0.0,12960.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1.0,5,0,57800,2443065.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57800.0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,1.0,2,0,31890,1858224.625,0,0,1,0.0,0.0,0.0,31160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.0,2,13660,30438,1441900.5,1,0,1,0.0,13155.0,0.0,25920.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,1.0,3,0,22381,3532966.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22381.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,0.0,4,0,49249,33268410.0,0,1,1,0.0,0.0,0.0,7165.0,0.0,0.0,40584.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.0,1,1263,23562,439521.0938,0,1,1,0.0,10439.0,0.0,0.0,13940.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,1.0,4,0,26670,1553208.375,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,26670.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,1.0,2,0,37740,3095882.0,0,1,1,0.0,0.0,38939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,1.0,1,0,23752,1067153.75,0,1,1,0.0,0.0,0.0,14317.0,9435.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,1.0,4,0,44416,2669564.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52668.0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,1.0,2,22867,10925,2547848.0,0,1,1,0.0,8540.0,0.0,0.0,0.0,10569.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,1.0,2,0,45991,1145535.75,0,1,1,0.0,0.0,0.0,0.0,0.0,45991.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,1.0,3,0,21499,605130.6875,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21499.0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,1.0,2,0,20384,1791071.375,0,1,1,0.0,0.0,0.0,25021.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1.0,2,0,39265,5238803.0,0,1,1,0.0,0.0,0.0,4388.0,31905.0,0.0,0.0,0.0,2679.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1.0,2,0,54284,6778694.0,0,1,1,0.0,0.0,0.0,0.0,52784.0,0.0,0.0,0.0,1900.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1.0,1,0,23409,2545405.0,0,1,1,0.0,0.0,0.0,0.0,21909.0,0.0,0.0,0.0,1500.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,1.0,1,0,63153,4644178.0,0,1,1,0.0,2757.0,0.0,0.0,59396.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,2.0,2,0,24100,1587454.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30910.0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,1.0,3,0,33600,4475650.0,0,1,1,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,19200.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
89,1.0,4,0,32356,1857154.75,1,0,1,0.0,0.0,0.0,32356.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,1.0,7,12960,48220,3993913.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61180.0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,1.0,5,11250,32256,3460275.5,0,1,1,0.0,0.0,0.0,32569.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,2,0,23931,496477.3125,0,1,1,0.0,0.0,0.0,0.0,0.0,23931.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,1.0,2,0,21393,845961.375,0,1,1,0.0,0.0,0.0,0.0,0.0,21393.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1.0,2,0,47560,1132489.625,0,1,1,0.0,38870.0,0.0,8255.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,1.0,6,0,62334,1076733.25,0,1,1,0.0,10877.0,0.0,15661.0,0.0,0.0,35696.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,1.0,3,0,20960,1500309.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20960.0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,1.0,3,0,28800,717056.375,0,1,1,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,1.0,2,0,21600,1261536.75,0,1,1,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1.0,3,0,22860,931148.625,0,0,1,22860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,1.0,1,0,26366,888031.875,0,1,1,0.0,0.0,0.0,0.0,0.0,26386.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,1.0,2,0,21732,860364.1875,0,1,1,0.0,0.0,0.0,0.0,0.0,21732.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,1.0,1,0,21060,350264.5938,0,1,1,0.0,10495.0,0.0,1890.0,10240.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,1.0,4,0,20539,1678458.75,0,1,1,0.0,0.0,0.0,0.0,7387.0,0.0,0.0,3700.0,0.0,5264.0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,1.0,3,0,32960,813641.0,0,0,1,0.0,0.0,0.0,0.0,32960.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,1.0,3,0,29636,688641.8125,0,0,1,0.0,0.0,0.0,0.0,0.0,25096.0,0.0,0.0,0.0,4540.0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,1.0,3,0,20571,716279.6875,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20571.0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,1.0,2,0,47992,3040195.5,0,1,1,0.0,0.0,0.0,0.0,0.0,37800.0,0.0,0.0,10206.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1.0,3,0,28572,2717863.25,0,1,1,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0.0,15,31535,84240,2882489.75,0,0,1,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,150000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,1.0,2,0,31386,1128179.125,0,1,1,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,5.0,3,0,21500,6689184.0,0,1,1,96154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1.0,2,26497,57619,2641681.75,0,1,1,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
91,1.0,9,0,104000,8690648.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,96000.0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,1.0,3,0,78374,3321035.75,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,58665.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,1.0,2,0,38784,1841154.25,0,1,1,0.0,16826.0,0.0,16826.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,1.0,2,0,41790,2177075.0,0,1,1,0.0,0.0,0.0,20000.0,0.0,21790.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,1.0,5,0,39960,2178690.5,0,1,1,0.0,0.0,0.0,37120.0,0.0,0.0,0.0,0.0,2840.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,1.0,5,0,33300,90558.70313,0,0,1,0.0,24000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,1.0,11,0,36240,2147968.25,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36240.0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,1.0,3,6960,32360,3042875.5,1,1,1,0.0,0.0,0.0,0.0,0.0,39320.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
108,1.0,5,0,41536,2735166.0,0,0,1,0.0,0.0,0.0,0.0,0.0,41536.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,1.0,6,0,35820,3321603.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35820.0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,1.0,2,0,33462,3987215.5,0,1,1,57896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1.0,3,0,49744,2096835.5,0,1,1,49744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,1.0,2,0,37816,1411305.5,0,1,1,18701.0,0.0,0.0,0.0,0.0,19407.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.0,2,0,23315,1354000.625,0,1,1,0.0,0.0,0.0,7758.0,6919.0,0.0,0.0,1976.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,1.0,2,0,20700,4265815.0,0,1,1,0.0,6900.0,0.0,0.0,0.0,4323.0,0.0,6900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,1.0,1,13124,28397,3343550.0,0,1,1,0.0,13124.0,0.0,0.0,0.0,26241.0,0.0,2574.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1.0,2,0,25762,1906384.875,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25762.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1.0,1,0,33334,6118300.5,0,1,1,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1.0,3,0,43387,2686765.0,0,1,1,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1.0,1,0,39350,267135.0938,0,0,1,0.0,0.0,0.0,0.0,19249.0,0.0,0.0,21934.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,0.0,1,0,22405,3498214.75,0,1,1,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,11000.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,1.0,1,0,32590,1361794.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32590.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,1.0,1,0,37500,1811506.375,0,1,1,0.0,61419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,1.0,2,0,39000,2615247.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,39000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,1.0,1,0,22180,5089083.0,0,1,1,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,8180.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,1.0,1,0,25920,1219744.75,0,1,1,0.0,23328.0,0.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,1.0,1,0,25480,741287.1875,0,0,1,0.0,25480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1.0,2,0,31000,2301043.75,0,1,1,0.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1.0,1,0,29740,1467060.25,0,1,1,0.0,12208.0,0.0,17804.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,1.0,1,0,23236,433871.0,0,1,1,0.0,20736.0,0.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,1.0,3,0,38075,1921801.25,0,1,1,6213.0,0.0,0.0,29035.0,2825.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,1.0,2,0,39170,2130673.75,0,1,1,0.0,0.0,0.0,35500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,0.0,1,0,36070,1441665.375,0,0,1,0.0,0.0,0.0,0.0,0.0,66597.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,1.0,2,0,20047,117438.3984,0,0,1,0.0,0.0,0.0,0.0,20047.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,1.0,1,0,20000,557863.6875,0,0,1,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,1.0,2,0,32400,248616.0,0,0,1,0.0,32700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1.0,1,0,25159,8905287.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25883.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
68,1.0,1,0,27247,2332996.5,0,1,1,3045.0,0.0,0.0,0.0,0.0,22018.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,1.0,1,0,26680,243518.2031,0,0,1,0.0,33987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,1.0,1,0,31521,1788148.0,0,1,1,0.0,31521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
65,1.0,1,0,24000,1257033.5,0,1,1,0.0,20400.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,1.0,1,0,21900,1333637.625,0,1,1,0.0,21900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1.0,1,0,38005,752093.625,0,1,1,0.0,32534.0,0.0,5471.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,1.0,1,0,35579,1096646.25,0,1,1,0.0,35579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,1.0,1,0,49950,238969.7031,0,0,1,0.0,49950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,1.0,2,0,22612,731321.8125,0,1,1,0.0,0.0,0.0,0.0,0.0,22612.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,1.0,2,0,38787,3204685.5,0,1,1,0.0,0.0,0.0,0.0,38787.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,2.0,2,0,50368,753275.1875,0,1,1,0.0,50369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,1.0,1,0,30545,1577040.875,0,1,1,0.0,23545.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,1.0,3,0,32691,971990.3125,0,1,1,33550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,1.0,2,0,24227,1086678.125,0,1,1,0.0,0.0,0.0,0.0,0.0,26210.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
